,distance,p-value,outlier,FR,FL,RR,RL,Steering_Wheel_Absolute_Angle,Acceleration_Sensor_Value,Yaw_Rate,Lateral_Sensor_Value,Vehicle_Speed
2016-04-20 06:33:35.200,0.25524893094954443,0.9065830131776422,0,-0.25,-0.4249999999999545,-0.8500000000000227,-0.75,3.8,-0.2,-0.024,0.075,63.125
2016-04-20 06:34:00.300,0.2546988306600573,0.9069199480644234,0,-0.5499999999999545,-0.6499999999999773,-0.5750000000000455,-1.0749999999999318,0.9400000000000001,-0.25,-1.008,-0.25,91.929688
2016-04-20 06:35:34.600,0.25464153247218807,0.9069550225558699,0,-0.39999999999997726,0.024999999999977263,-0.47500000000002274,-0.32499999999998863,3.6000000000000005,-0.0625,-0.264,0.0,46.382812
2016-04-20 06:33:34.000,0.25434749896894,0.9071349511902926,0,-1.099999999999909,-1.2250000000000227,-1.3000000000000682,-0.875,3.8,-0.3,0.051000000000000004,0.1125,64.15625
2016-04-20 06:32:22.000,0.25429406945963545,0.9071676354815297,0,2.0500000000000007,2.0500000000000007,2.0500000000000007,2.125,2.2204460492503132e-17,0.5625,-0.125,0.0,2.726562
2016-04-20 06:29:22.800,0.2542012860559448,0.9072243856110381,0,2.1000000000000014,2.1000000000000014,2.0,2.0749999999999993,-6.799999999999999,-0.375,0.095,0.0625,1.875
2016-04-20 06:35:30.600,0.25414398492679807,0.9072594282455068,0,-0.14999999999997726,-0.5249999999999773,-0.25,-0.0999999999999659,3.1000000000000005,-0.1875,-0.20299999999999999,0.0875,47.59375
2016-04-20 06:35:43.100,0.25393433647645136,0.9073876061260527,0,-0.22500000000002274,-0.5749999999999886,-0.39999999999997726,-0.17500000000001137,4.200000000000001,0.0,0.01,0.0875,43.484375
2016-04-20 06:35:49.600,0.25349020098764896,0.9076589760731444,0,-0.5250000000000341,-0.375,-0.7749999999999773,-0.17500000000001137,2.62,-0.0625,-0.269,0.0625,46.757812
2016-04-20 06:34:20.900,0.25330924070763466,0.9077694769799608,0,-1.0499999999999545,-1.25,-0.7250000000000227,-1.1750000000000682,0.43999999999999995,-0.325,-0.8949999999999999,-0.5125,69.054688
2016-04-20 06:35:12.700,0.2528471683281411,0.9080514584501986,0,-1.8999999999999773,-1.8500000000000227,-1.9499999999999318,-1.6499999999999773,3.2399999999999998,-0.625,-0.152,0.025,65.773438
2016-04-20 06:33:26.000,0.2524431583073992,0.9082977986422912,0,-1.1749999999999545,-1.0750000000000455,-0.8999999999999773,-0.5749999999999318,3.7,-0.275,0.016,0.1125,66.125
2016-04-20 06:29:22.900,0.25199536598905087,0.908570606672737,0,1.9749999999999979,1.9749999999999979,2.125,2.0,-6.799999999999999,-0.4125,0.172,0.0125,2.117188
2016-04-20 06:29:22.700,0.25192831833495755,0.90861143338126,0,1.9499999999999993,2.0249999999999986,2.049999999999999,2.0749999999999993,-6.799999999999999,-0.375,0.06,0.0,1.703125
2016-04-20 06:34:05.000,0.2515912190539625,0.9088166184463811,0,-0.25,-0.20000000000004547,0.375,0.049999999999954525,1.9400000000000002,0.0,-0.335,-0.3,89.125
2016-04-20 06:35:32.700,0.25141177828021277,0.908925784537574,0,-0.07500000000004547,0.17500000000001137,-0.05000000000001137,-0.3499999999999659,3.1000000000000005,-0.1875,-0.28300000000000003,0.0125,46.953125
2016-04-20 06:35:44.500,0.2513945134117687,0.9089362858966498,0,0.47500000000002274,0.30000000000001137,0.22500000000002274,0.6750000000000114,5.289999999999999,0.2,0.20299999999999999,0.1875,44.304688
2016-04-20 06:32:08.200,0.2513936302701914,0.9089368230580244,0,0.25,0.0,0.625,0.125,1.51,0.0375,-0.5359999999999999,0.1375,49.445312
2016-04-20 06:32:05.600,0.25128078419777644,0.9090054527516627,0,-0.8500000000000227,-1.0,-1.025000000000034,-0.6000000000000227,4.51,-0.1875,0.026000000000000002,0.225,48.3125
2016-04-20 06:34:21.400,0.2510327183324305,0.9091562653081455,0,-1.125,-1.4500000000000455,-1.2000000000000455,-1.4750000000000227,5.8100000000000005,-0.4375,0.45099999999999996,-0.025,68.257812
2016-04-20 06:30:31.300,0.25043022475926674,0.9095222445206598,0,-0.30000000000000426,-0.125,-0.6499999999999986,-0.07500000000000284,-9.069999999999999,-0.05,-0.579,-0.1625,6.273438
2016-04-20 06:33:34.500,0.2503925750096007,0.9095450999596568,0,-0.75,-0.5499999999999545,-1.1750000000000682,-0.8999999999999773,3.8,-0.2375,0.095,0.1375,63.679688
2016-04-20 06:35:52.200,0.25006798569600175,0.9097420721132197,0,-0.17500000000001137,-0.5499999999999545,-0.44999999999998863,-0.75,3.79,-0.0875,-0.068,0.0625,45.523438
2016-04-20 06:30:30.600,0.2500205020142409,0.9097708761722876,0,2.0,2.0,2.075000000000003,1.8999999999999986,32.92,0.4875,1.225,-0.05,5.59375
2016-04-20 06:34:08.100,0.25000437159375927,0.9097806604188657,0,-1.150000000000091,-1.2749999999999773,-1.2999999999999545,-1.625,4.200000000000001,-0.425,0.4790000000000001,0.0,83.9375
2016-04-20 06:34:20.500,0.2497179985200964,0.9099543134976171,0,-1.125,-1.1000000000000227,-0.900000000000091,-0.5749999999999318,-2.0,-0.25,-1.3539999999999999,-0.75,69.414062
2016-04-20 06:36:35.200,0.24971549899184686,0.9099558287423014,0,-0.27499999999997726,0.05000000000001137,-0.05000000000001137,-0.32499999999998863,3.1100000000000003,-0.1375,-0.13499999999999998,0.05,32.195312
2016-04-20 06:34:25.700,0.24962920529237773,0.9100081363874064,0,1.9249999999999545,2.050000000000068,1.9499999999999318,1.9249999999999545,2.1999999999999997,0.4375,-0.06699999999999999,-0.1625,64.953125
2016-04-20 06:35:51.700,0.2496072945707426,0.9100214163135888,0,-0.30000000000001137,0.025000000000034106,-0.25,0.25,3.580000000000001,-0.0625,-0.135,0.1375,45.726562
2016-04-20 06:35:47.000,0.2495061353199408,0.9100827206200002,0,0.27499999999997726,0.39999999999997726,0.42500000000001137,-0.049999999999954525,2.6000000000000005,0.0125,-0.329,0.1375,47.234375
2016-04-20 06:35:31.600,0.2492026596325462,0.9102665575908488,0,-0.47500000000002274,-0.6749999999999545,-0.42500000000001137,-0.125,3.3,-0.0625,-0.158,0.0,47.304688
2016-04-20 06:30:27.400,0.24878429360276222,0.9105198078707455,0,-2.0,-1.8499999999999943,-2.0249999999999986,-1.8999999999999986,-2.4499999999999997,-0.625,-0.05,-0.0375,5.0625
2016-04-20 06:35:12.300,0.24858324936593182,0.9106414303340843,0,-2.0750000000000455,-2.050000000000068,-2.0499999999999545,-1.9500000000000455,3.1999999999999997,-0.625,-0.154,0.025,66.679688
2016-04-20 06:33:35.500,0.2484162328473678,0.9107424300190649,0,0.4250000000000682,0.10000000000002274,-0.024999999999977263,-0.1999999999999318,3.8,-0.0625,0.017,0.0625,63.21875
2016-04-20 06:35:06.100,0.24782367206098185,0.9111004928363309,0,0.2999999999999545,0.39999999999997726,0.07499999999993179,-0.1999999999999318,1.9,-0.0125,-0.40499999999999997,-0.25,71.664062
2016-04-20 06:35:33.700,0.2473480112945383,0.9113876052350451,0,-0.22500000000002274,-0.05000000000001137,-0.07499999999998863,-0.5,3.5,-0.1875,-0.17099999999999999,0.0875,46.453125
2016-04-20 06:34:13.000,0.24690554483788552,0.9116544310932628,0,-0.8000000000000114,-1.0,-0.375,-0.7249999999999659,8.580000000000002,-0.1875,0.759,-0.025,55.929688
2016-04-20 06:36:40.300,0.24679684881061892,0.911719942389388,0,-0.32499999999998863,-0.17500000000001137,-0.8249999999999886,-0.5500000000000114,11.86,-0.0625,2.199,0.4375,39.46875
2016-04-20 06:33:32.500,0.24635035976383807,0.9119888888727713,0,-1.3999999999999773,-1.3999999999999773,-1.2000000000000455,-1.6000000000000227,4.280000000000001,-0.2625,0.129,0.225,65.6875
